url,image,category
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b95d4919f91:0xc247c83775d497b?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUncgAIShAfdxQkm8hoPimORht9j4r80OM9WJAaOwMUgyYyxDO2r7TRkVICp0hKpExJmNquFbKXT617wIAxPbPyQeahzfo0__FAeDKWICX8MI1kR3k9Eu2eeeEBGrxM3SS-Fm6ug=w520-h240-k-no,"['Sporting Goods Shop', 'Petrol Station']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9673d5873b:0x2d11037ae33a5c41?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqf5QCMrsMr7XU0ZX_y_mqx503yDGnzjx7GMFKT1UAOUD2dueyL1URxMaHrcsMRVngDvrYhYHEfAykNncFHpvfiXUvGcA6k2mwg6GOFFdwvXdY5pREhlspfgcyLtGFMoee-ZcKs-g=w408-h306-k-no,"['Diner', 'American restaurant', 'Breakfast restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b969fe58d4d:0x2403fc7a4cd43b88?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPiCG7FrWUU7Ui66UWgmmdm7K9yfoNJ2r8WaGrl=w408-h306-k-no,"['Tire shop', 'Auto repair shop', 'Brake shop', 'Car battery store', 'Oil change service', 'Towing service']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b96ee27dc57:0x4c71ede59aa56452?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO4anJmdJ-5sPSzRD_ziNrbEFvIqzs6cRKz-XPf=w426-h240-k-no,"['Bar & grill', 'Karaoke', 'Live music venue', 'Restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b96ee2b2011:0x5d39ef2691562092?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npk-79Cf9kVG2243OrYeGbUXqbltwVXi8s0fT8Sb2wRwF1FmRBA4D0ZBkFaooeX12RU-udz9_L2B0WeIip2E_bzAoaanwjFIsC1v0dV0tzDTnuxKH48xUcDxTTHYe5biwJzyXsydA=w426-h240-k-no,"['Restaurant', 'Bar', 'Bar & grill']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9707333ec9:0x348cdd21c138544d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOhhtX0zHRdyvZnqlsUP8KiSl8228xRoRUBbmDt=w648-h240-k-no,"['Non-profit organization', 'Animal shelter', 'Pet adoption service', 'Pet supply store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b98de5ba181:0xace46df031e33f0a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPRNDP-7858mnWV0d2eXzhPpSlPrgyZmCaqGXLz=w408-h284-k-no,['Business Park']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9922ead0e5:0xdfbd47c11806e4e2?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPnXL_fdBnKXySFrBoxL62LuZcw3H-K9SudJZNQ=w408-h544-k-no,['Tattoo shop']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9ae57b6f95:0xadefd001754d825?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZWoiFqnThyVs1Ckggw40zrcNVH1EMxzxWCBHWpRgyCtF532SNapjbRPawyJLKXi8-y9EScv3M--6aPSHGVxBUebvIGFGGjoXvfSGZuEBLbtS0N7FDYP86a5JWkFTqwdKqlttOLg=w426-h240-k-no,['Restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9dd103369d:0xb0d7f5cec4eaf287?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwr7sP8fhKD2EQyLj7mV_DnDXkN7Zm58dqjREVfIBUVQS_SwDjWLAOKHPpsXR0xQAGLZVNzM9cm-gCFWXOgN6HI8yj1BAutW1gj_3pvIHM2cxReuyaQ15E5fDcM2xTf5-YzSQq6g=w408-h306-k-no,"['Park', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b9dd103369d:0xb0d7f5cec4eaf287?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqWsZmPlHiPtl4AXtHl5GZ5rQRoSbXYjj-1cfFCRUsq570Qczjao4B48i79J6T8cmKWI8cb8VnjKImzNKIQxLr9SpKWDpuTLCQJf_6AodAW-9SFZtyfDSOOpmSqhjyC6fUiSKuw4A=w408-h306-k-no,"['Park', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba158c1b88d:0x96feaf8a7cc44860?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noo0UAlmWQxcsyQDCk7ooB3gJuHibeqhDFwUQfLJU0RL37I9w5d5M2rMfbCLuxg3FCPKHieb5pkzrXtFzezDp6pCiX_bJmnLN-W1YW_WXmtF4g3ykIdeKMpYE5n73IVLN-cZijq=w408-h306-k-no,"['Rock climbing gym', 'Gym', 'Rock climbing']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba16f8bae17:0x948caca2ea58766a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYo06HQ01zT5V-XI5U-DdT2y6Jktg-K9hSjoYJFU7I9zcnfIIMfwIJx57Q4-yld6VhiDtC22z4ToqYuV8IDkSlp8huEwehs271nKx0hVtQ8jqMPH_UU9NdtSJqeD7mfDr8zDo89g=w426-h240-k-no,['Swimming pool contractor']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba2064548af:0xfd24a00337db0b87?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD_e7PUZvPFGOetiH7U4Osuo6-GmJZTnSNfqaOOEVbguMLwvE3akCkFlNOrsBSmvXtQ8yzqcr8o8GbttagpN0Ybvlugpe-rFHMSdVt9TjQb7vvtcWY60D38knFxzfvN3br80a28w=w408-h544-k-no,"['Snowboard shop', 'Clothing store', 'Outerwear store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba3de936f67:0x7c31d269249ae2d8?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcZlaGsbmSomMpgPF2zFWK9BHfJ-496DNc1Quc-fYlwCaSTvDIZjvFbha4gcidsCqVM9Dg2myQgBuXEdYMKwgU-FbShn1Ql9Qznddwnbc2SBYLU-t2gdw-D9H-zSQ3lF9SfjQvxQ=w408-h306-k-no,"['Auto repair shop', 'Auto body shop', 'Brake shop', 'Car battery store', 'Car inspection station', 'Diesel engine repair service', 'Engine rebuilding service', 'Oil change service', 'Small engine repair service', 'Vehicle inspection service']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba509c5bd53:0xa09167eedd8dcc40?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOkS45Fab9vgVvwbsoj0FqbhTObSx1zv7qFvow5=w408-h408-k-no,"['Cruise agency', 'Event venue', 'Restaurant', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba5ba206eaf:0x5926b112e63bf0d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr25hgTVNF3ROhMh2Nqa723lqQ962h7ZFZqy4sG9qSNBkbwVD84WwoCjqGNUubRn8L517XUdsXzGaEtqB4EM2g4zFFAEN64z8r0eaqypt1UxOkGxf3iwK-4Lgv1eEiCDVBbM1Ng=w408-h544-k-no,"['Deli', 'Fast food restaurant', 'Greek restaurant', 'Takeout Restaurant', 'Restaurant', 'Sandwich shop', 'Tobacco shop']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba5cce89d3b:0xd94064dc75c85683?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ye7d1tUymZnGR7Hx9G8RDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.44864&pitch=0&thumbfov=100,"['Mental health service', 'Addiction treatment center', 'Mental health clinic', 'Non-profit organization', 'Psychotherapist']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba6003e6059:0xb09ec1277ad98ead?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMPAdVMGRE5RqIZBMwy2kaFzEFj-_C1FaBQBbP6=w408-h272-k-no,"['Medical clinic', 'Community health center', 'Family practice physician']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba67cdc0e5d:0x885621aee22ea7f1?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noLjdUgA-npZD-PSCR82tH4C2W7aANIh97grv1deb2KzdwAvp4tOdIS7UguLPBuzk4Bp1N04SMWaNfaNEX57Mp4-RM6IsrZGOlFN1cHOvn9wbGWkXHgpV4QGRu-qCdgB_5ufZGq=w408-h839-k-no,['Tourist attraction']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba6f6d68dcf:0x69f08da757f2d036?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhNtVOYru6DtYJQaz4izb50kUbD0eKK8O2n2jogEr--Brf7cPKC_Yt1iCVntWrO3KillRbvbvmZAfc4cl17lFRsQhcmD-LkHCo1dJ6MPHZIYPMCvf3b5yoimCX_yr01FboK0Wmsg=w408-h544-k-no,['Supermarket']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba77ed5fa23:0xcc1348261f924717?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBgbMdqXGGmO9mGvmANrzPPGMvfma9CMdVHo18CxKWzWupP3cYx1VVpZrkW2_t-qYg1AiOTcVKC1yHUHZq810al2TfeaVEtBP_CTnc7pKjYhTVCiznTArGtu1kpiQ-1ob9yDoB=w408-h306-k-no,"['Park', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba7939418d3:0xc23806a0beccf147?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpo9JGO3vQApKmrVbbA0Jb7JM2weC1hlW7oavlcZtJsfskrEXMOY_sN6es1aZ1uHWi1JNrU7BkHNEr4xUoEwVtC1l6Lrbaxx9VJK32PJ9zXfELCPhPm7k7S-6A2ihrk4RnVsM=w408-h541-k-no,['Vietnamese restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba79a8e4bc1:0xe5fcbdae93fa95ed?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO0l4AgEo_FgLPvoScBzlNgvrbgIklqsL2T26L7=w468-h240-k-no,"['Mover', 'Moving and storage service', 'Storage facility']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba79f75d0c3:0x62b37e2b566a6568?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipP7rmwMhntsxhG7uIvHgMjCZYkk7SBhhz8wBYMT=w408-h306-k-no,"['Beer garden', 'Brewery', 'Event venue', 'Restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba8adabe4a7:0x5c0054958a2f4fda?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxTppfNaXX3VGuy6gdQ7eHgaueq-JQeMISSZ1PHD6Po0vgDGXMWN_bwduneI6eMpXNtoZO_91CKtfiIwzu4B9qnKs94OiWtdhKWQPQ2jZbbGeBPFewXbZM80OPnozQMhga0XBq=w408-h307-k-no,"['Tyre Shop', 'Vehicle repair shop', 'Brake shop', 'Valeting service', 'Vehicle Repair', 'Mechanic', 'Oil change service', 'Small engine repair service', 'Vehicle inspection service', 'Wheel alignment service']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba8adabe4a7:0xaa1e123a58c2688b?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrn_P-cdLwA9gyQca3p5JJ9u-HIucMNl_ya9GlT-2bu5sl4GRS4EHuCHnO8aApdzCW60ZRil12Vba_QHw_tScEW6O17k3dXsEBDg5iV78Mb2_7JIu3esECmv9S10hk7yxn3vbNCLg=w408-h306-k-no,"['Used motorcycle dealer', 'Motor scooter dealer', 'Motorcycle repair shop']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba8d508e8b5:0xf3cf73ebf1deff3b?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2Pe1mQ9grOXwze4m6jMXRiNuiiuJkM7bgWnPM3ExdJj0ibSWs7G_8fduAzC5S-AMrroFH6kZxy96nREkHUfrFPiQKO6IyqqrQoCgP89lI434GfWwtigiYb9LzfT3QU_aEZLAScw=w408-h725-k-no,"['Brewery', 'Beer garden', 'Brewpub']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba8d5135095:0xc7e2ffe2988bc533?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhAygLu02RGT0UcNnlr1hjljQMMbKjhmh_uMuZNrLOg-bTn9D2MzcPMQYi75BVR1EGgHNO_-YLPqgkfj48qCKn5twRjr34tfYsGW-1oUETLZDSfSvctdGfvwlZW39FCiM-b0Q=w408-h306-k-no,"['Caterer', 'Service establishment']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba8d8e01e43:0xece355ecd5da362a?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipNoAMC6lk7G7i48RvHeGsHNZB2JZBz2QOGC0JKr=w427-h240-k-no,"['Brewery', 'Bar']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba919a2bfa1:0x32eeb1cbc5fdd357?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMX9zDN1eYk5zNRPYfhW7Ds439dHIYh21jFZbyU=w408-h306-k-no,"['Flooring store', 'Bathroom remodeler', 'Door supplier', 'Glass & mirror shop', 'Paint store', 'Tile store', 'Window installation service', 'Window supplier']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba924ef5f3d:0x9217a8d510eacaf0?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipM1TnbOXe9PfmJR3G0IsCNX1wGxcBvokSH8JSMD=w408-h306-k-no,"['Coffee shop', 'Cafe']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba928ceb417:0x84a31f313a435092?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPJ_tjpDmNOTICgnbJfCF5e967hgqGYUm0iV6E2=w408-h618-k-no,"['Mexican restaurant', 'Restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba928ceb417:0x8e467308137a0550?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipNgfg5f7Ev-ylOXKLrEsj-_-oOzaeFSTtSypR3W=w408-h314-k-no,"['Coffee roasters', 'Coffee machine supplier', 'Coffee shop', 'Coffee store', 'Coffee wholesaler', 'Espresso bar']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba928d2d69d:0xa6ec7d3cda16ea54?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHcK5N2HWd_-75CrSx0-S0zi9J1oIPJcWJnA5YcDqGbHQDBmTIXO4FUL0L9KIvVxafVMBjYcaJxpuBoQTFBTtkijR8cBuLm7qr-vaoer_E-RiTsFwY1FwNEaDhE9bUahU_tQpc=w408-h725-k-no,['Frozen yogurt shop']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba93f491b81:0xfcb5a3a91321895d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrPYURF4vfgLETayHKnRTscL7HWNFZZ2tzfbFWsM9tYTzSUjl9Hgw_-jwd4xiJSX51tGOBTQP5DqJI99rxqdqs54P69oinbBSGCHaD-G5VfB_D6XR4E4M_OLfAHBWxV_H1fYutJYg=w408-h544-k-no,"['Dog day care center', 'Kennel', 'Pet boarding service', 'Pet supply store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba93f491b81:0xfcb5a3a91321895d?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPR4duzQrg7jQRbWRAa9UFU3uAl3OHWYBjQR26S=w408-h272-k-no,"['Dog day care center', 'Kennel', 'Pet boarding service', 'Pet supply store']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba940226553:0x3e25c05104c345c3?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUj9gZN77rpQawJAz2F1aoZMXLL77IHJ7GxkIl15UF-1nbCV0r08o3m4OYXtdbm2ssgbtL7bhGWtTVwnOqmSqIaVvRsp3KzoBDCf1Ub_0LOOvQ_INlB6HvbNK4g5wrpSyo5dle=w408-h261-k-no,"['Bagel shop', 'Breakfast restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba9765b654b:0x14318ba5eec7a06e?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPFNOsspY_aGNjiMJMxMvR8G1lm3Eu2PHMeAIEK=w408-h306-k-no,['Pizza restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba979e43b2d:0x1ef691aa35055cc7?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8PtaquQ3nZMjD7jNt-qOQOGEiGqaIixxwYyxwN3yGU1fFZvrZfFYPdAHIoGAeVIjs5Mvo-vHX9w8IlLgIhDTggUT2QA30TvfOklh1yRiyECMVydph_yalt6psfeN1ArBejMLyag=w408-h544-k-no,['City government office']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7ba9e366a58b:0xbe4a5dfb0a115acf?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npq2OXWxaHImYjpDz9GTHgTUVp1UniSteBvYSldoll_xp4C-jR9OzR2yGRHA_zF-xuYMHA6Wk2vUTq_nYbFvrdfzNB7AmsYECbaRQXFrOGkzcePyZaZnPn6yMIaf-ns5QQ5T2vt=w408-h544-k-no,['Cafe']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7baab44f0923:0x24999beb5fd91ff1?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOK-L9VrZ_P4VdUiAT4pd899fzLhHltwpYi5hl7=w408-h264-k-no,"['Corporate office', 'Advertising agency', 'Business development service', 'Business management consultant', 'Internet marketing service', 'Web hosting company', 'Website designer']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7babd13ca949:0xa070602258661453?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPw8KNnsg8iBNl69S-Dm6MtX-bqkYKIKT-S2mCB=w408-h408-k-no,"['Restaurant', 'Bar']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7babe34c74b9:0xb35979b91a62ebc7?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbMCpL1UqW9HQq87FkODbt0ae7sc91C_nnXRQUXwLC9WRLcEr5J3dkAixea3ZgntckKyTldfju24q8U_h6jb5qudehOITaHJnY_7ahDByN8bVQEfaMQtVs7QZtYNvfiZky1sId=w426-h240-k-no,"['Park', 'Baseball field', 'Soccer field', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7badca0b8ea1:0x51cfe93a67b03aac?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLifJXIgB323H7RN6fBFNzlmzFLbzUcjOjNWni7RyeuaR6hSGdK-A2YniChXb9O773sWrHjXEawuJNv3ffadPdmVJ3pRzir_Grw5tSFWQRRGLsZuJ0Oeh-UVlX2QitDuSaz7y9=w408-h725-k-no,['Gas station']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bae2ee9d381:0xefc9415a426cc9ba?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKaCTzmBz19Qq0mFSjvXWI2mLVbVAqb5vPLtNJhIByEqmCJiV_LdYN3kqG8azeltgZxqtLt6Mjq61a_AR7VaKmYRfDrwKOG3H79wmDLO_M2xMDs1XObTuvwCj1YUrRZ0izepDf=w408-h306-k-no,"['Brunch restaurant', 'Bar', 'Breakfast restaurant', 'Lunch restaurant', 'Takeaway', 'Restaurant', 'Sandwich shop']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bae3ce63f99:0x60d7c06c1f794502?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipO7RcMxfVxvHuyWguFae3Kja4dAv9tGLbAgkB-J=w426-h240-k-no,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7baf24b846d9:0xcfbb2c8b1a2b419f?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcReiY4OH48wBivUw-K9-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.25586&pitch=0&thumbfov=100,['Auto repair shop']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7baf24b846d9:0xcfbb2c8b1a2b419f?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcReiY4OH48wBivUw-K9-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.25586&pitch=0&thumbfov=100,['Vehicle repair shop']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7baf3378423f:0xb170afc68d5ec648?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5uHTtXQGFCoBfBabemmZ_gj4MFGDukfV5ZUcQcz-Q26wd7PtRwuBJMM2wnUDMwpTIHH8nB8N3cpJYmz7gtxsGAR1g-tdXNR9qcNAdr-XD4KPrJ5IWFvMJ6oD9GGKT1PWRlYb7=w408-h306-k-no,"['Chocolate shop', 'Cafe', 'Espresso bar', 'Gift shop', 'Ice cream shop', 'Tourist attraction']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7baffca1125f:0xa5911a5f1ccfb2ee?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPxlaMmvjvmzz7cExgOJloi0v7jnAg9vZwqt-8l=w408-h546-k-no,"['Chinese restaurant', 'Fast food restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bb2b432b82d:0xa37cf823d9c87aba?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOA7hGurgnzwI5-D1Jsxps8mjZVLLpQ9KEWHmcmQ2LdInzcXmRUnBCRN1KG4iFsp1tK-aGYmQNlEOXZnQlfGH0aaNtfgxtTD05cPZwxzPQ6Iuutuze_L08do-xEyWUJm7WVdaYDQ=w507-h240-k-no,"['Italian restaurant', 'Caterer', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza delivery', 'Pizza restaurant']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bb356c41307:0xe74968e09f0e3680?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npk4xJN2WkSp5xSAR4Z2yU5uJELu2nXYaDQOV4YJyuxXlh52zqvS3l9ImOjFbvqtf_Ozi_d39qS3RytDc83v5IdKnT_S2F7aXflXmXjGgKlJacxLEwrduDN2q393h_x3X26r71U=w408-h306-k-no,['Indian restaurant']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bb5dcfcea07:0xd1b717a6fd02268c?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofyDg20T_1Q74ou2LDWlrpKhL11LJ65shMnoG2L_XZJHCv9ZlorfzGosPRiXH1ItkOHQpOUD-0pNH_LU9flpWC5GEzQeuTi3DAL9cmaxZyFWbCz0OxPsksXp_V3i7gpF1VnbVq=w426-h240-k-no,"['Country club', 'Sports club']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bb94cfb1ac7:0xa63d0abf61b9040b?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipP79tK_DY0aUdfIFCIJfdXbklVx3EdCxSBtMRGB=w408-h306-k-no,"['Fitness center', 'Gym', 'Physical fitness program', 'Physical therapy clinic']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bba6b36d227:0x2621b859f1d93fa1?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npm6Xfcuys1GhdTCzJtO7y0wFWG1jmuFNXYkWbkLnNCxlEG00YOkOTI7SoyBzX1o-KliLQjslBWIVrFN7If6i8i_H2XzoKFmAGrXaHPizIm3F1Jk-Ab-TBAxZD_Ssy5QSQminQ5ng=w426-h240-k-no,['Music store']
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bba88bdd0eb:0x61dbf6722636700b?authuser=-1&hl=en&gl=us,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p0cS5AokG-qD2rwz-MSN8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.7988&pitch=0&thumbfov=100,"['Social services organization', 'Community health center']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bbaa3adc903:0xc07e309bb5e3fc78?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMn4kMelbyEfOZo9q2ezSmCNSwiDDpF2tF_f2ib=w426-h240-k-no,"['Real estate agent', 'Real estate agency']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bbaa3adc903:0xd86318999f000ac3?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipPWPmJh1ggGABF4_8qpd7PI9F7W4YCGz1pBa96v=w414-h240-k-no,"['Insurance agency', 'Auto insurance agency', 'Home insurance agency']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bbab1a6bd1b:0xa3bf963bffa265b9?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOkxQQBvC4Zf8gxT_Wv5yzS0R8Uro5LWaZ1NrCu=w425-h240-k-no,"['Auto parts store', 'Auto repair shop', 'Oil change service', 'Subaru dealer', 'Used car dealer']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bbab1a6bd1b:0xf4611afa6a895e60?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipOLTYcx4KRerYmE8kjoSXuokIuNBoG97EgUZm7Y=w426-h240-k-no,"['Hyundai dealer', 'Auto parts store', 'Auto repair shop', 'Car leasing service', 'Used car dealer']"
https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7bbaeeb4bc85:0x5428f9efb083cc42?authuser=-1&hl=en&gl=us,https://lh3.googleusercontent.com/p/AF1QipMt_1P59aUIIWVEEGcPW9c2QTmqL6pMG4Q6YZRM=w408-h306-k-no,"['Sandwich shop', 'Deli', 'Takeaway']"
